image,mask
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1632.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1632.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1633.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1633.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1637.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1637.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1639.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1639.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1640.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1640.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1641.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1641.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1642.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1642.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1644.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1644.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1645.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1645.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1646.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1646.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1647.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1647.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1650.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1650.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1651.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1651.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1652.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1652.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1653.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1653.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1654.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1654.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1655.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1655.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1656.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1656.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1657.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1657.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1658.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1658.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1659.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1659.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1660.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1660.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1662.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1662.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1665.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1665.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1666.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1666.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1667.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1667.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1668.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1668.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1669.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1669.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1670.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1670.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1671.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1671.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1672.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1672.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1673.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1673.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1674.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1674.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1675.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1675.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1677.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1677.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1681.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1681.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1684.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1684.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1688.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1688.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1689.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1689.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1690.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1690.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1691.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1691.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1692.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1692.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1694.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1694.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1697.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1697.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1699.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1699.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1700.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1700.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1701.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1701.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1702.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1702.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1703.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1703.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1706.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1706.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1708.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1708.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1709.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1709.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1710.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1710.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1711.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1711.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1712.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1712.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1713.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1713.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1714.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1714.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1716.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1716.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1717.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1717.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1718.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1718.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1719.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1719.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1720.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1720.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1721.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1721.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1723.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1723.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1724.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1724.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1725.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1725.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1726.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1726.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1727.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1727.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1728.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1728.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1729.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1729.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1730.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1730.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1731.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1731.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1732.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1732.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1735.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1735.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1736.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1736.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1737.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1737.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1738.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1738.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1739.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1739.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1740.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1740.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1741.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1741.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1742.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1742.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1743.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1743.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1744.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1744.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1745.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1745.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1746.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1746.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1747.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1747.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1748.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1748.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1749.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1749.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1750.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1750.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1752.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1752.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1753.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1753.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1754.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1754.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1755.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1755.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1756.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1756.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1760.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1760.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1761.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1761.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1762.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1762.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1763.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1763.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1764.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1764.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1765.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1765.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1766.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1766.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1767.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1767.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1769.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1769.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1770.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1770.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1771.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1771.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1772.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1772.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1774.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1774.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1775.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1775.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1776.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1776.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1777.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1777.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1778.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1778.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1779.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1779.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1780.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1780.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1783.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1783.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1784.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1784.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1786.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1786.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1788.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1788.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1789.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1789.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1790.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1790.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1791.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1791.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1792.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1792.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1793.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1793.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1795.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1795.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1797.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1797.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1798.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1798.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1800.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1800.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1801.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1801.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1803.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1803.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1804.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1804.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1805.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1805.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1807.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1807.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1808.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1808.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1809.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1809.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1811.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1811.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1812.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1812.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1813.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1813.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1814.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1814.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1815.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1815.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1817.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1817.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1818.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1818.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1820.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1820.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1822.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1822.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1824.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1824.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1825.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1825.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1826.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1826.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1828.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1828.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1829.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1829.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1830.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1830.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1831.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1831.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1832.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1832.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1833.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1833.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1834.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1834.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1835.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1835.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1836.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1836.tif
/data/sentinel2/2021_seasons/Belgium_summer2021/images/Belgium_image_tile_1837.tif,/data/sentinel2/2021_seasons/Belgium_summer2021/masks/Belgium_mask_tile_1837.tif
